ID,SMILES,AV_Bit,AV
coq_3485,OC(CCN1CCCCC1)(C2CC\3CC2\C=C3)C4=CC=CC=C4,0,
coq_3486,NC1=C2CCCCC2=NC3=CC=CC=C13,0,
coq_3487,CN1C(N)=N[C@@](C)(C[S+]1([O-])=O)C2=CC(NC(=O)C3=NC=C(F)C=C3)=CC=C2F,0,
coq_3488,C[C@]1(O)CC(C1)C2=NC(=C3[N]2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6,0,
coq_3489,C[S+]([O-])(=O)C1=CC=C(C=C1)[C@@H](CC2CCCC2)C(=O)NC3=NC=CS3,0,
coq_3490,CC[C@H](CC#N)OC(=O)N[C@@H](C)C1=CC=CC(NC(=O)NC2=CC=C(C3=CN=CO3)C(OC)=C2)=C1,0,
coq_3491,CCC(CCCC)COC(=O)C(\C#N)=C(\c1ccccc1)c2ccccc2,0,
coq_3492,OC1=CC=C(F)C=C1C(N2CC3=C(C=CC=C3)C2=O)C(=O)NC4=NC=CS4,0,
coq_3493,CN1CC(=O)\N=C1\NC(=O)NC2=CC(=CC=C2)Cl,0,
coq_3494,N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=C[NH]C2=CC=CC=C12)C(O)=O,0,
coq_3495,C[N]1N=CC=C1C2=C3C=CC=CC3=C(N=N2)N4CCC(CC4)N(C)C(=O)C5=C(C=C(F)C=C5)C(F)(F)F,0,
coq_3496,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CC(O)=O,0,
coq_3497,OC(=O)/C1=C/CCN(CCOC(C2=CC=C(C=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F)C1,0,
coq_3498,COC1CC(C)C/C2=C(NCC=C)/C(=O)/C=C(/NC(=O)/C(=C/C=C/C(OC)C(OC(N)=O)/C(=C/C(C)C1O)C)C)C2=O,0,
coq_3499,C[C@]\12CCC(=O)\C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(=O)O7,0,
coq_3500,CC1(C)NC(=O)N(C2=CC(=C(C=C2)[N+]([O-])=O)C(F)(F)F)C1=O,0,
coq_3501,OC(=O)C1CC[N]2C1=CC=C2C(=O)C3=CC=CC=C3,0,
coq_3502,CN1\C(=C(\O)C2=CC=CC=C2[S+]1([O-])=O)C(=O)NC3=NC=C(C)S3,0,
coq_3503,C[C@H]([C@H]1CC[C@H](CC1)C2=CC=NC3=CC=C(F)C=C23)C(=O)NC4=CC=C(Cl)C=C4,0,
coq_3504,CN1CC[C@H]([C@@H]1CO)C2=C3OC(=C/C(=O)C3=C(O)C=C2O)\C4=C(Cl)C=C(C=C4)C(F)(F)F,0,
coq_3505,OC[C@H]1O[C@H](C[C@@H]1O)N2/C=C(C(=O)NC2=O)/C(F)(F)F,0,
coq_3506,CC1(CCCCCCC1)N2CCC(CC2)[N]3C4=C(C=CC=C4)N=C3[C@@H]5CCCNC5,0,
coq_3507,OC(=O)\C1=C\N(C2=CC=C(F)C=C2)C3=C(C=C(F)C(=C3)N4CCNCC4)C1=O,0,
coq_3508,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,0,
coq_3509,COCCOC1=N[N](C2=CC=C(NC(=O)CCl)C=C2)C(=N1)C3=CC=C(Cl)C(=C3)Cl,0,
coq_3510,N/C1=N/C(=O)C/2=C(NC[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)N2C=O)\N1,0,
coq_3511,CCC(C)N1N=CN(C1=O)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(OCC5COC(CN6C=NC=N6)(O5)C7=CC=C(Cl)C=C7Cl)C=C4,0,
coq_3512,COC1=CC=C(NC2=NC(=CC=N2)NCCO)C=C1,0,
coq_3513,C[N]1N=CC(=C1N2CC[C@@H](N)[C@H](F)CC2)NC(=O)C3=C(N)SC(=N3)C4=C(F)C=CC=C4F,0,
coq_3514,CCN(C(=O)\C=C\C)C1=CC=CC=C1C,0,
coq_3515,CC1(C)CCC2(CC1)N[C@H]([C@H](C3=C(F)C(=NC=C3)Cl)[C@]24C(=O)NC5=C4C=CC(=C5)Cl)C(=O)N[C@@H]6CC[C@H](OC6)C(N)=O,0,
coq_3516,OC(=O)C(=O)NC1=CC(=CC=C1)C2=NN=N[NH]2,0,
coq_3517,CC(C)C[C@H](CN)CC(O)=O,0,
coq_3518,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C3=NC(=CS3)C(=O)C4=CC=C(F)C=C4,0,
coq_3519,COc1ccc(cc1)C(=O)c3c4ccccc4n(CCN2CCOCC2)c3C,0,
coq_3520,[O-][N+](=O)C1=C[N]2C[C@@H](COC2=N1)OCC3=CC=C(OC(F)(F)F)C=C3,0,
coq_3521,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@H]2O,0,
coq_3522,CN1CCN(CC1)C2=CC(=NC(=N2)SC3=CC=C(NC(=O)C4CC4)C=C3)NC5=CC(=N[NH]5)C,0,
coq_3524,CCCC\1=C(/CNC(=O)C2=CC(=CC3=C2C=N[N]3C(C)C)C4=CC=C(N=C4)N5CCN(CC5)C(C)C)C(=O)NC(=C1)\C,0,
coq_3525,CCOC1=CC=CC=C1N/N=C2\C(=N/N(C2=O)C3=NC(=CS3)C4=CC=CC=C4)C,0,
coq_3526,NC(=O)N(C1=NC(=C(C=C1)C(N)=O)C2=C(F)C=C(F)C=C2)C3=C(F)C=CC=C3F,0,
coq_3527,CN(C)CC1=CC=C(C=C1)[S+]([O-])(=O)[N]2C=CC(=C2)\C=C\C(=O)NO,0,
coq_3528,Nc1nc(F)nc2n(cnc12)[C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]3O,0,
coq_3529,NC1=NC=NC2=C1N=C(Cl)[N]2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,0,
coq_3530,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NC3=C(N=NS3)C4=CC=CC=C4,0,
coq_3531,CCC(C1CCC(C)C(O1)C(C)C(O)C(C)C(=O)C(CC)C2OC\3(O[C@]4(CC[C@@](C)(O4)C5CC[C@@](O)(CC)C(C)O5)C(O)\C=C3)C(C)CC2C)C([O-])=O,0,
coq_3532,NC(\SC1=CC=C(N)C=C1)=C(C#N)/C2=CC=CC=C2C(F)(F)F,0,
coq_3533,OCCNCCNC1=NC2=CC=CC(=C2C=C1)NC(=O)CC34CC5CC(CC(C5)C3)C4,0,
coq_3534,CCC(=O)N1CCOC2=C(C=C(C=C2C1)C3=CC(=CC(=C3)OC)OC)C(=O)N[C@H]4CCCN(C)C4,0,
coq_3535,CN(C)C1=CC2=C(OCO2)C=C1SC3=NC4=C(C=CN=C4N)[N]3CCNCC(C)(C)C,0,
coq_3536,OC(=O)/C=C/C1=CC=C(C[N]2C=CN=C2)C=C1,0,
coq_3537,NC1(CCC1)C2=CC=C(C=C2)C3=C(C=C/4C(=N3)\C=C/N5C(=O)N\N=C45)C6=CC=CC=C6,0,
coq_3538,COC1=C(C=CC=C1)[C@H](C2=C3C=CC=CC3=CC=C2)[C@@](C)(C#N)C(=O)N4CCC(CC4)C5=CC=CC(=C5)C(F)(F)F,0,
coq_3539,Cl.O.O=C(O)C2=CN(c1c(OC)c(c(F)cc1C2=O)N3C[C@@H]4CCCN[C@@H]4C3)C5CC5,0,
coq_3540,CC1=CC2=C(C=CC=C2C(N)=O)[N]1C3=NC(=C4COCCC4=N3)NCC5=CC=CC=C5,0,
coq_3541,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3\C=C(C)/C4=C/C(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,0,
coq_3542,CCC(C(CC)C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,0,
coq_3543,COC1=CC(=CC=C1)[C@@H](C)NCCCC2=CC=CC=C2Cl,0,
coq_3544,CC1=NC(=C(OC[C@]2(C[C@H]2C(=O)NC3=NC=C(F)C=C3)C4=CC=CC(=C4)F)C=N1)C,0,
coq_3545,CCN1\C=C(C(O)=O)/C(=O)C2=C1C=C(N3CCN(C)CC3)C(=C2)F,0,
coq_3546,C\C(=N/NC(=O)C1=CC=CC(=C1)[S+]([O-])(=O)N2CCOCC2)C3=CC(Cl)=CC=C3O,0,
coq_3547,NC(=O)C1=CN=CC=N1,0,
coq_3548,CN1CC/C(CC1)=C3\c4ccccc4CCc2sccc23,0,
coq_3549,CCCC1=CC(=CC=N1)C(N)=S,0,
coq_3550,COC(=O)\C1=C(C)\N=C(N[C@H]1C2=CC=C(F)C=C2Cl)\C3=NC=C(F)C=C3F,0,
coq_3551,CC[C@H](C)[N]1C=C(C)C2=C1C=C(C=C2C(=O)NC\C3=C(C)\C=C(\C)NC3=O)C4=CC=C(N=C4)N5CCNCC5,0,
coq_3552,CCN(CC)CCCC(C)NC1=NC(=CC(=N1)C)NC2=CC3=C(N)C=C(C)N=C3C=C2,0,
coq_3553,F\C1=C\NC(=O)NC1=O,0,
coq_3554,C[C@@H]1CC(=O)NC2=CC=CC(=C2N1)C3=C[N](N=C3)C(C)(C)C,0,
coq_3555,CC1=CC=C(F)C(=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N,0,
coq_3556,C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]3OC(=O)C(=C)[C@@H]3CC1,0,
coq_3557,O[C@@H](CNC(=O)C1=CC(=NC=N1)NC2COC2)CN3CCC4=C(C3)C=CC=C4,0,
coq_3558,C[C@H]1CNCCCN1[S+]([O-])(=O)C2=CC=CC3=CN=CC(=C23)F,0,
coq_3559,CN(NC(=O)CC(=O)NN(C)C(=S)C1=CC=CC=C1)C(=S)C2=CC=CC=C2,0,
coq_3560,ClC1=CNC(=O)C=C1O,0,
coq_3561,COC1=C(OC)C=C\2C(=C1)C(=O)N(CCCNCCO)\C3=C2C(=O)C4=C3C=C5OCOC5=C4,0,
coq_3562,CCCNC(=O)NC1=CC=C(OC2=NC=NC3=CC(=C(OC)C=C23)OC)C=C1Cl,0,
coq_3563,CCCC1=NC(=C2[N]1NC(=N\C2=O)/C3=CC(=CC=C3OCC)[S+]([O-])(=O)N4CCN(CC)CC4)C,0,
coq_3564,C\C(O)=C(C#N)\C(=O)NC1=CC=C(C=C1)C(F)(F)F,0,
coq_3565,ClC1=C(CN2CCC3=C(C2)C=CS3)C=CC=C1,0,
coq_3566,CC1=CC2=C(O1)C(=C3OC(=O)\C=C(C)/C3=C2)C,0,
coq_3567,CC(C)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(O)=O,0,
coq_3568,COC1=C(OC2CCCC2)C=C(C=C1)C3CNC(=O)C3,0,
coq_3569,CN1CCN(CC1)C2=NC(=C(C=N2)C3=CC(=CC(=C3Cl)Cl)Cl)N,0,
coq_3570,CNC1=NC(=NC=C1Cl)NC2=CC=C(C=C2OC)C(=O)N3CCOCC3,0,
coq_3571,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,0,
coq_3572,CC[N]1C(=NC2=CN=CC(=C12)CNC3CCNCC3)C4=NON=C4N,0,
coq_3573,COC1=CC=C(C(=C1)OC(C)C)C/2=N/[C@@H]([C@@H](N2C(=O)N3CCNC(=O)C3)C4=CC=C(Cl)C=C4)C5=CC=C(Cl)C=C5,0,
coq_3574,OCCNC1CCCC2=C1[NH]C3=C2C=C(C=C3)C4=CC=CC=C4,0,
coq_3575,COC1CCC(CC1)C(=O)C2=CC3=C(C=C2)N=C4OCCCC4=C3,0,
coq_3576,FC(F)(F)COC1=CC(=C(OCC(F)(F)F)C=C1)C(=O)NCC2CCCCN2,0,
coq_3577,CCC1=C(C)C(=CC=C1C(=O)NNC(=O)[C@@H](O)C2=CC(=CC(=C2)F)F)O,0,
coq_3578,NC(=O)[C@H]1CCS[C@@H]2C[C@]3(CCCN3C(=O)CC4=CC=C(NC(=O)COC5=CC=C(Cl)C=C5Cl)C=C4)C(=O)N12,0,
coq_3579,C[C@@H]1CC[C@@]2(CC[C@]3(C)\C(=C/C[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O,0,
coq_3580,C[C@H]1COC2=C3N1\C=C(C(O)=O)/C(=O)C3=CC(=C2N4CCN(C)CC4)F,0,
coq_3581,CCCCOC1=CC=C(C=C1)C(=O)NC2=C(F)C=C(F)C=C2,0,
coq_3582,CCC(=O)NCC[C@@H]1CCC2=C1C3=C(OCC3)C=C2,0,
coq_3583,CCOC(=O)\C1=C(/C)N\C2=C(C1C3=CC=C(C=C3)C4=CC=CC=C4)\C(=O)CC(C)(C)C2,0,
coq_3584,CN1\C(=C(\O)C2=C(C=CC=C2)[S+]1([O-])=O)C(=O)NC3=CC=CC=N3,0,
coq_3585,COC1=CC=C(C=C1)C(=O)C2CCN(CC2)CC(=O)N(CC3CC3)C\C4=N\C5=C(\COCC5)C(=O)N4,0,
coq_3586,CCN1CCN(CC1)CC2=CC=C(NC(=O)NC3=CC=C(OC4=NC=NC(=C4)NC)C=C3)C=C2C(F)(F)F,0,
coq_3587,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,0,
coq_3588,[H][C@@](CCN(C(C)C)C(C)C)(C1=CC=CC=C1)C2=CC(C)=CC=C2O,0,
coq_3589,COC(=O)NC1=NC2=C([NH]1)C=CC(=C2)C(=O)C3=CC=CS3,0,
coq_3590,CC1=NC=C(NC(=O)NC2=C(OC[C@@H]3CNCCO3)C=C(C)C(=C2)Br)N=C1,0,
coq_3591,CN1CC[C@H](C[C@@H]1C2=NC3=CC=CC=C3[NH]2)NC(=O)NC4=CC=C(C=C4)C#N,0,
coq_3592,CCO[P](=O)(OCC)C(C)NC(=O)N(CCCl)N=O,0,
coq_3593,OC(=O)CNC(=O)\C1=C(/O)C2=CC=CC=C2N(CC3=CC=CC=C3)C1=O,0,
coq_3594,NC\1=N\C(=O)N(\C=C1)[C@H]\2[C@H](O)[C@H](O)C(=C2F)\CO,0,
coq_3595,C[N]1C=C(N=C1C2CCN(CC2)C3=NC=NC4=C3C=N[NH]4)C5=CC=C(F)C(=C5)C(F)(F)F,0,
coq_3596,CCC\C1=C\C(=O)NC(=S)N1,0,
coq_3597,CN1\C=N/C2=CC=C(NC3=CC(=CC=C3C)NC(=O)C4=CC(=CC=C4)C(C)(C)C#N)C=C2C1=O,0,
coq_3598,Clc4ccc(C(OCc2ccc(Sc1ccccc1)cc2)Cn3ccnc3)c(Cl)c4,0,
coq_3599,COC1=C(Cl)C=C2C(=C1NC(=O)C3=C(C)N=CC=C3)[NH]C4=C2C=CN=C4,0,
coq_3600,COC1=CC(=CC(=C1OC)OC)NC2=NC=C(F)C(=N2)NC3=NC4=C(OC(C)(C)C(=O)N4)C=C3,0,
coq_3601,CC1=CC=C(NC(=O)NC2=NN=C(S2)SC3=NC=NC4=CC(=CC=C34)OCCCN5CCOCC5)C=C1,0,
coq_3602,NNC(=O)C1=CC=NC=C1,0,
coq_3603,CN(CC1=C(N)C(=CC(=C1)Br)Br)C2CCCCC2,0,
coq_3604,ClC1=CC=CC(=C1)C([N]2C=CN=C2)C3=CC=C4N=C[NH]C4=C3,0,
coq_3605,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H](C\C=C3/[C@H](O)COC3=O)C(=C)CC[C@H]12,0,
coq_3606,CNC(=O)C1=CC=C2C=C(C=CC2=C1)C3(O)CC[N]4C=NC=C34,0,
coq_3607,CC1=C(C)C\2=C(S1)[N]3C(=NN=C3[C@H](CC(N)=O)\N=C2C4=CC=C(Cl)C=C4)C,0,
coq_3608,[O-][N+](=O)C1=CC=C(OC(=O)N2CCN(CC2)CC3=CC=CC(=C3)OC4=CC=CC=C4)C=C1,0,
coq_3609,FC1=CC=C(C=C1)N2/C=C\C=C(C(=O)NC3=CC=C(OC4=C5C=C[NH]C5=NC=C4)C(=C3)F)/C2=O,0,
coq_3610,FC1=C(C=CN=C1C(F)(F)F)C(=O)N2CCC(CC2)N3CC(CC#N)(C3)[N]4C=C(C=N4)C5=C6C=C[NH]C6=NC=N5,0,
coq_3611,C/C=C/C[C@@H](C)C(=O)[C@@H]1N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@@H](NC1=O)C(C)C)C(C)C,0,
coq_3612,CN1C(=O)C(=C/2N(C(=O)N(C3CC3)C(=O)C2=C1/NC4=CC=C(I)C=C4F)C5=CC=CC(=C5)NC(C)=O)\C,0,
coq_3613,ClC1=CC=CC(=C1)N2CCN(CC2=O)CC3=CN=C[N]3CC4=CC=C(C=C4)C#N,0,
coq_3614,CC(C)(C)C(=O)N1\N=C/C[C@H]1C2=CC=CC=C2,0,
coq_3615,CCC1(CCC(=O)NC1=O)C2=CC=C(N)C=C2,0,
coq_3616,CCN1\C=C(C(O)=O)/C(=O)C2=C1C(=C(N3CCNC(C)C3)C(=C2)F)F,0,
coq_3617,CC1=CC(=CC(=C1C\C2=N\CCN2)C)C(C)(C)C,0,
coq_3618,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)\C=C/[C@]4(C)[C@H]3CC[C@]12C,0,
coq_3619,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)[N]3C4=CC=CC=C4C5=C3C6=C(C7=C(C=CC=C7)[N]26)C8=C5CNC8=O,0,
coq_3620,CCN([C@H]1CC[C@@H](CC1)N(C)CCOC)C2=C(C)C(=CC(=C2)C#CCN3CCOCC3)C(=O)NC\C4=C(C)\C=C(\C)NC4=O,0,
coq_3621,CCC/1=C/C2=C(C(=O)N1CC(=O)C3=CC=CC=C3)C(=C([N]2C)C(=O)NC4CCN(CC4)C(=O)CO)OCC(F)(F)F,0,
coq_3622,C[C@H](NC1=C2N=CNC2=NC=N1)C3=CC4=C(C(Cl)=CC=C4)C(=O)N3C5=CC=CC=C5,0,
coq_3623,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,0,
coq_3624,CCCCOC1=NC2=C(NC(=O)CN2CC3=CC(=CC=C3)CN4CCCC4)C(=N1)N,0,
coq_3625,O=C(O)C(C)c1cc2CC(=O)c3ccccc3Sc2cc1,0,
coq_3626,CN(C)CC1=CC=C(C=C1)C2=NC3=CC=CC4=C3[N]2CCNC4=O,0,
coq_3627,COC1=C(OCCCN2CCCCC2)C=C3N=C(N=C(NC4CCN(CC4)CC5CCCCC5)C3=C1)N6CCCN(CC6)C(C)C,0,
coq_3628,CC(=O)CC(C1=CC=CC=C1)C/2=C(O)/C3=CC=CC=C3OC2=O,0,
coq_3629,C[C@H]1C[C@H]2[C@@H]3CC\C4=C\C(=O)\C=C/[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,
coq_3630,COC(=O)[C@H](CCCNC(N)=N)N[S+]([O-])(=O)C1=CC=C(C)C=C1,0,
coq_3631,NC(=O)C1=NOC(=N1)[C@H](CCCC2CCCCC2)CC(=O)NO,0,
coq_3632,NC(=O)NO,0,
coq_3633,CC(C)(C)C1=CC(=C(NC(=O)C/2=C/NC3=C(C=CC=C3)C2=O)C=C1O)C(C)(C)C,0,
coq_3634,CC(C)[N]1N=CC2=C1C(=O)CC3(CCN(CC3)C(=O)C4=CC=C5[NH]C(=NC5=C4)C)C2,0,
coq_3635,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)\C5=C\C(=O)\C=C/[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,0,
coq_3636,CC1NC2=CC(=C(C=C2C(=O)N1C3=C(C)C=CC=C3)[S+](N)([O-])=O)Cl,0,
coq_3637,CN1C(=O)N(C)C2=C([N](CC(O)CO)C=N2)C1=O,0,
coq_3638,[H][C@]1(C)\C=C\C=C(C)\C(=O)NC2=C3NC4(CCN(CC(C)C)CC4)N=C3C5=C(C2=O)C(O)=C(C)C6=C5C(=O)[C@](C)(O6)O\C=C\[C@]([H])(OC)[C@@]([H])(C)[C@@]([H])(OC(C)=O)[C@]([H])(C)[C@]([H])(O)[C@]([H])(C)[C@@]1([H])O,0,
coq_3639,NC1(CCN(CC1)C2=C3C=C[NH]C3=NC=N2)C(=O)N[C@@H](CCO)C4=CC=C(Cl)C=C4,0,
coq_3640,COCCOC(=O)C/1=C(C)/NC/2=C(C1C3=CC=CC(=C3)O)/C(=O)CC(C2)C4=C(OC)C=CC=C4,0,
coq_3641,O=C(NNC1=CC=CC=C1)C2=CC=NC=C2,0,
coq_3642,O=C1N=C(N)C2CN12,0,
coq_3643,CC1=CC=C(C=N1)C2=NC=C(Cl)C=C2C3=CC=C(C=C3)[S+](C)([O-])=O,0,
coq_3644,COC1=C2OC(=O)\C=C/C2=CC3=C1OC=C3,0,
coq_3645,COC(=O)[C@@H](N)CCCNC(=N)N[N+]([O-])=O,0,
coq_3646,CC(O)C1=CC(=N[NH]1)C(=O)N[C@@H](C)C[N]2C=CC(=N2)C3=CC(=C(C=C3)C#N)Cl,0,
coq_3647,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0,
coq_3648,OCCN(CCO)C1=NC(=C2N=C(N=C(N3CCCCC3)C2=N1)N(CCO)CCO)N4CCCCC4,0,
coq_3649,O=C(OC)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]2C(OC)=CC53CCCN5CCc1cc4OCOc4cc1[C@H]23,0,
coq_3650,CN1\N=C(N)/C2=C[N]([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C4=C2C1=NC=N4,0,
coq_3651,CN1C(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC1=S,0,
coq_3652,NC(=O)N1CCC(CC1)CC(=O)N2CCC(CC2)[C@H]3C4=C(CCC5=C3C(=CC(=C5)Cl)Br)C=C(Br)C=N4,0,
coq_3653,FC(F)(F)C1=CN=C(OC2=CC(=CC=C2)CC3CCN(CC3)C(=O)NC4=CC=CN=C4)C=C1,0,
coq_3654,C[C@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S+]([O-])(=O)C4CC4)C5=CC=C(NC(=S)NCCO)C=C5,0,
coq_3655,[H][C@@]12CC3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)CC(O)[C@@]4([H])[C@@]2([H])CCC5=CC(=O)C=C[C@]45C,0,
coq_3656,N[S+]([O-])(=O)C1=C(Cl)C=C2\N=C/N[S+]([O-])(=O)C2=C1,0,
coq_3657,CCC1=CC=C(C=C1)N(CC(C)C)[S+]([O-])(=O)C2=CC=C(OCC3CCOCC3)C(=C2)CO,0,
coq_3658,CCOC(=O)C(=O)CBr,0,
coq_3659,NC(=O)C1=CC=C(C=C1)C2=NC(=C([NH]2)C3=NC=CC=C3)C4=CC=C5OCCOC5=C4,0,
coq_3660,NCC/1=C/NC(=S)N1[C@H]2CCC3=C(F)C=C(F)C=C3C2,0,
coq_3661,ClC(Cl)C(C1=CC=C(Cl)C=C1)C2=C(Cl)C=CC=C2,0,
coq_3662,CC1(N)CCN(CC1)C2=NC(=C(N=C2)C3=CC=CC(=C3Cl)Cl)N,0,
coq_3663,CC(=O)N1CCN(CCOC2=CC=C(C=C2)C3CCN(CC3)/C4=N/[N]5C(=NN=C5C(F)(F)F)CC4)CC1,0,
coq_3664,CN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1,0,
coq_3665,C[C@H](NC(=O)C1=C(OCC2=CC=C(Cl)C=C2)C=CS1)C3=CC=CC=C3,0,
coq_3666,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,0,
coq_3667,CC(=O)OC[C@@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N2\C=C/C(=O)NC2=O,0,
coq_3668,C[C@H]1C[C@@H](NC2=CC=C(Cl)C=C2)C3=C(C=CC(=C3)C4=CC=C(C=C4)C(O)=O)N1C(C)=O,0,
coq_3669,CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,0,
coq_3670,CCN1C[C@@]2(CC[C@H](OC)[C@@]34[C@@H]2C[C@@H]([C@@H]13)[C@@]5(O)C[C@H](OC)[C@H]6C[C@@H]4[C@]5(O)[C@H]6OC)OC(=O)C7=C(NC(C)=O)C=CC=C7,0,
coq_3671,C1CNCCNCCCN(CCNC1)CC2=CC=C(CNCC3=NC=CC=C3)C=C2,0,
coq_3672,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=CC=C34)O)[C@@H]1C[C@@H](O)[C@@H]2O,0,
coq_3673,CC(=O)NC1=CC=C(O)C=C1,0,
coq_3674,CO[C@H]1[C@@H](C[C@H](O)CN)O[C@H]2C[C@H]3O[C@@H](CC[C@@H]4O[C@@H](CC[C@@]56C[C@H]7O[C@@H]8[C@@H](O[C@H]9CC[C@H](CC(=O)C[C@H]12)O[C@@H]9[C@@H]8O5)[C@H]7O6)CC4=C)C[C@@H](C)C3=C,0,
coq_3675,CCNCC1=NC2=C([N]1CC(C)(C)O)C3=C(C=CC=C3)N=C2N,0,
coq_3676,OC[C@H]1O[C@@H](OC2=CC=CC=C2CO)[C@H](O)[C@@H](O)[C@@H]1O,0,
coq_3677,[H][C@](CO)(C(=O)OC1CC2C3OC3C(C1)[N+]2(C)C)C4=CC=CC=C4,0,
coq_3678,CN1CCN(CC1)C2=NC3=CC=CC=C3NC4=C2C=C(C)S4,0,
coq_3679,C[C@@H]1CN(CCN1C(=O)COC2=CC=C(Cl)C=C2NC(N)=O)CC3=CC=C(F)C=C3,0,
coq_3680,COC(=O)\C=C\C(=O)OC,0,
coq_3681,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(O)=O,0,
coq_3682,CCN(CCO)CCCC(C)NC1=CC=NC2=CC(=CC=C12)Cl,0,
coq_3683,CC1=CC=C(SC2=CC=CC=C2N3CCNCC3)C(=C1)C,0,
coq_3684,OC[C@H]1O[C@@H](OC2=CC3=C(C=C2)C(=O)\C(=C/O3)C4=CC=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]1O,0,
coq_3685,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2\C=C(F)/C(=O)NC2=O,0,
coq_3686,FC(F)(F)C1=NC=C(CNC2=NC=C(CC3=C[NH]C4=C3C=C(Cl)C=N4)C=C2)C=C1,0,
coq_3687,NC(=O)C1=N[N]2C(=NC(=C2C3=CC=CC=C3)C4=CC=C(C=C4)C5(N)CCC5)C=C1,0,
coq_3688,COC(=O)NC1=NC2=CC(=CC=C2[NH]1)C(=O)C3=CC=C(F)C=C3,0,
